id,price,year,manufacturer,model,condition,cylinders,odometer,type,paint_color,state,lat,long,posting_date,fuel_id,transmission_id
7312885912,39990,2019,chevrolet,colorado crew cab zr2,good,6 cylinders,12941,pickup,black,nc,"35,19","-80,83",2021-04-26T13:11:07-0400,1,1
7312881760,19835,2019,dodge,challenger sxt coupe,like new,6 cylinders,102923,coupe,red,nc,"35,83","-80,87",2021-04-26T13:04:59-0400,1,2
7312792614,8400,2019,kia,forte lx,excellent,4 cylinders,44000,sedan,white,nc,"35,11","-81,22",2021-04-26T10:51:05-0400,1,2
7312771242,58800,2021,toyota,tundra trd pro,like new,8 cylinders,9839,truck,black,nc,"36,14","-80,08",2021-04-26T10:14:19-0400,1,2
7312769542,339,2021,chevrolet,impala lt,good,6 cylinders,15440,sedan,black,nc,"35,65","-80,49",2021-04-26T10:11:14-0400,1,2
7312764012,729,2021,ram,1500 rebel,good,8 cylinders,13602,pickup,white,nc,"35,65","-80,49",2021-04-26T10:01:18-0400,1,2
7312632848,18500,2019,chevrolet,equinox 2018,excellent,4 cylinders,24100,SUV,brown,nc,"35,38","-80,24",2021-04-25T21:44:45-0400,1,2
7312625874,25995,2020,toyota,tacoma double cab sr5,excellent,6 cylinders,39125,truck,white,nc,"35,04","-81,82",2021-04-25T21:21:57-0400,1,2
7312611205,28750,2020,subaru,outback,excellent,4 cylinders,33233,wagon,white,nc,"35,58","-80,86",2021-04-25T20:37:20-0400,1,2
7312426009,33990,2019,gmc,sierra 1500 double cab sle,good,6 cylinders,24299,pickup,white,nc,"35,19","-80,83",2021-04-25T14:11:14-0400,1,1
7312420151,31990,2019,ram,1500 quad cab harvest pickup,good,6 cylinders,27426,pickup,white,nc,"35,19","-80,83",2021-04-25T14:01:00-0400,1,1
7312164901,15497,2019,hyundai,sonata se,excellent,4 cylinders,12955,sedan,white,nc,"35,08","-80,68",2021-04-24T20:36:35-0400,1,2
7312081555,16750,2019,dodge,journey se,like new,6 cylinders,46000,SUV,silver,nc,"35,66","-80,98",2021-04-24T17:17:10-0400,1,2
7311896198,39590,2020,ford,f150 supercrew cab xlt,good,6 cylinders,16010,pickup,blue,nc,"35,19","-80,83",2021-04-24T12:11:09-0400,1,2
7311865262,38649,2020,nissan,armada sl,like new,8 cylinders,52395,SUV,grey,nc,"34,92","-81,01",2021-04-24T11:19:59-0400,1,2
7311818109,38990,2019,ford,f150 supercrew cab xlt,good,6 cylinders,36881,pickup,red,nc,"35,19","-80,83",2021-04-24T09:51:57-0400,1,2
7311818131,19995,2020,toyota,86 gt,like new,4 cylinders,10123,coupe,blue,nc,"35,04","-81,82",2021-04-24T09:52:00-0400,1,2
7311636248,33954,2020,dodge,challenger r/t,like new,8 cylinders,8408,coupe,red,nc,"34,92","-81,01",2021-04-23T19:11:34-0400,1,3
7311497280,81500,2020,bmw,m850i x,excellent,8 cylinders,18200,coupe,black,nc,"35,48","-80,99",2021-04-23T14:55:55-0400,1,2
7311474766,37990,2020,ford,mustang gt coupe 2d,good,8 cylinders,337,coupe,black,nc,"35,19","-80,83",2021-04-23T14:20:31-0400,1,1
7311409157,35990,2019,ram,1500 crew cab tradesman,good,8 cylinders,1900,pickup,white,nc,"35,19","-80,83",2021-04-23T12:40:44-0400,1,1
7311367453,13800,2019,ford,focust st,like new,4 cylinders,39500,hatchback,black,nc,"35,29","-80,76",2021-04-23T11:37:01-0400,1,3
7311327920,31990,2020,toyota,4runner sr5 sport utility,good,6 cylinders,37815,SUV,red,nc,"35,19","-80,83",2021-04-23T10:31:09-0400,1,1
7311318436,36900,2019,chevrolet,tahoe,excellent,8 cylinders,98000,SUV,silver,nc,"36,28","-80,34",2021-04-23T10:14:36-0400,1,2
7311318315,37900,2019,chevrolet,silverado 1500,excellent,8 cylinders,23000,truck,black,nc,"36,28","-80,34",2021-04-23T10:14:24-0400,1,2
7311310786,653,2021,chevrolet,suburban lt,good,8 cylinders,47758,SUV,black,nc,"35,65","-80,49",2021-04-23T10:01:04-0400,1,2
7311310719,833,2020,chevrolet,corvette stingray z51,good,8 cylinders,12924,coupe,white,nc,"35,65","-80,49",2021-04-23T10:00:59-0400,1,2
7311310615,492,2019,gmc,canyon denali,good,6 cylinders,46073,pickup,black,nc,"35,65","-80,49",2021-04-23T10:00:48-0400,1,2
7310798118,33877,2020,chevrolet,express 2500 cargo van,like new,8 cylinders,11714,van,white,nc,"36,64","-76,24",2021-04-22T09:50:26-0400,1,2
7310468376,33877,2019,ram,promaster 1500,excellent,6 cylinders,30902,van,white,nc,"36,64","-76,24",2021-04-21T14:43:47-0400,1,2
7310403203,36990,2019,audi,s5 premium plus coupe 2d,good,6 cylinders,46298,coupe,white,nc,"35,19","-80,83",2021-04-21T13:01:17-0400,1,1
7310276300,766,2019,dodge,durango srt,good,8 cylinders,43609,SUV,black,nc,"35,65","-80,49",2021-04-21T09:31:00-0400,1,2
7310271993,549,2020,jeep,grand cherokee limited x,good,6 cylinders,27509,other,blue,nc,"35,65","-80,49",2021-04-21T09:21:19-0400,1,2
7310271959,1109,2021,ford,f-250sd platinum,good,8 cylinders,28967,pickup,silver,nc,"35,65","-80,49",2021-04-21T09:21:17-0400,2,2
7310271859,529,2019,gmc,sierra 1500 slt,good,8 cylinders,41495,pickup,black,nc,"35,65","-80,49",2021-04-21T09:21:08-0400,1,2
7309924563,26990,2019,infiniti,q50 3.0t sport sedan 4d,good,6 cylinders,38516,sedan,black,nc,"35,19","-80,83",2021-04-20T14:00:51-0400,3,1
7309924493,45590,2021,nissan,titan crew cab sl pickup,good,8 cylinders,10873,pickup,black,nc,"35,19","-80,83",2021-04-20T14:00:46-0400,1,1
7309329769,25990,2019,cadillac,xts luxury sedan 4d,good,6 cylinders,35919,sedan,red,nc,"35,19","-80,83",2021-04-19T13:10:57-0400,1,1
7309322712,31990,2019,lincoln,mkx reserve sport,good,6 cylinders,31087,SUV,white,nc,"35,19","-80,83",2021-04-19T13:01:09-0400,1,2
7309322352,52990,2021,audi,s4 premium plus sedan 4d,good,6 cylinders,4821,sedan,black,nc,"35,19","-80,83",2021-04-19T13:00:43-0400,1,1
7309208953,36900,2019,chevrolet,tahoe,excellent,8 cylinders,98000,SUV,silver,nc,"36,28","-80,34",2021-04-19T10:19:13-0400,1,2
7309208879,37900,2019,chevrolet,silverado 1500,excellent,8 cylinders,23000,truck,black,nc,"36,28","-80,34",2021-04-19T10:19:06-0400,1,2
7309197673,688,2021,gmc,sierra 2500hd,good,8 cylinders,6073,pickup,white,nc,"35,65","-80,49",2021-04-19T10:00:54-0400,1,2
7309186672,34590,2019,lexus,is 350 sedan 4d,good,6 cylinders,36970,sedan,white,nc,"35,19","-80,83",2021-04-19T09:41:24-0400,1,1
7309166026,18750,2021,honda,civic ex-l hatchback,excellent,4 cylinders,9234,hatchback,white,nc,"35,04","-81,82",2021-04-19T09:00:37-0400,1,2
7309165077,14995,2019,honda,civic sport hatchback,excellent,4 cylinders,28123,hatchback,black,nc,"35,04","-81,82",2021-04-19T08:58:23-0400,1,2
7308894458,32990,2020,chevrolet,colorado crew cab lt,good,6 cylinders,14120,pickup,red,nc,"35,19","-80,83",2021-04-18T15:40:32-0400,3,1
7308802478,36590,2020,gmc,sierra 1500 limited double,good,8 cylinders,14222,pickup,blue,nc,"35,19","-80,83",2021-04-18T13:00:47-0400,1,1
7308802469,31590,2020,honda,ridgeline sport pickup 4d,good,6 cylinders,11397,pickup,silver,nc,"35,19","-80,83",2021-04-18T13:00:46-0400,1,1
7308802445,43590,2020,chevrolet,silverado 2500 hd,good,8 cylinders,27956,pickup,white,nc,"35,19","-80,83",2021-04-18T13:00:44-0400,1,1
7308544044,19999,2019,ford,escape,excellent,4 cylinders,30875,SUV,blue,nc,"35,45","-79,16",2021-04-17T19:43:02-0400,1,2
7308430125,28990,2021,chevrolet,silverado 1500 regular,good,6 cylinders,22262,pickup,silver,nc,"35,19","-80,83",2021-04-17T15:50:52-0400,3,1
7308424407,41590,2020,volkswagen,atlas sel premium,good,6 cylinders,9624,SUV,black,nc,"35,19","-80,83",2021-04-17T15:41:00-0400,1,1
7308243757,46990,2020,ram,2500 crew cab lone star,good,8 cylinders,35704,pickup,white,nc,"35,19","-80,83",2021-04-17T11:11:06-0400,1,1
7308192059,29990,2020,volkswagen,atlas s 4motion sport,good,6 cylinders,11349,SUV,red,nc,"35,19","-80,83",2021-04-17T09:31:01-0400,1,1
7308192033,29990,2020,volkswagen,atlas s 4motion sport,good,6 cylinders,15471,other,red,nc,"35,19","-80,83",2021-04-17T09:30:58-0400,1,1
7307906903,24999,2020,ford,f-150 stx,excellent,8 cylinders,20706,truck,white,nc,"34,97","-82,03",2021-04-16T16:06:20-0400,1,2
7307802443,33900,2019,ford,explorer xlt,excellent,6 cylinders,33000,SUV,silver,nc,"35,22","-81,13",2021-04-16T13:23:29-0400,1,2
7307716374,35800,2020,gmc,sierra 2500hd,like new,8 cylinders,101928,truck,blue,nc,"29,03","-81,33",2021-04-16T11:19:19-0400,1,2
7307692716,22000,2019,toyota,sienna xle,good,6 cylinders,14000,mini-van,white,nc,"35,22","-80,85",2021-04-16T10:42:33-0400,1,2
7316895725,271,2019,mitsubishi,eclipse cross sel,good,3 cylinders,53260,other,white,nc,"34,71","-77,16",2021-05-04T15:41:14-0400,1,2
7316859553,18932,2019,mitsubishi,eclipse cross sel,good,3 cylinders,53260,other,white,nc,"35,43","-77,98",2021-05-04T14:40:59-0400,1,2
7316801787,39590,2021,chevrolet,silverado 1500 crew,good,8 cylinders,19160,pickup,red,nc,"35,59","-77,37",2021-05-04T13:11:37-0400,1,1
7316674204,36000,2019,toyota,4runner,excellent,6 cylinders,72555,SUV,white,nc,"35,59","-77,43",2021-05-04T09:37:58-0400,1,2
7316439004,47981,2020,gmc,yukon xl slt,good,8 cylinders,54077,SUV,white,nc,"35,43","-77,98",2021-05-03T17:20:48-0400,1,2
7316398647,686,2020,gmc,yukon xl slt,good,8 cylinders,54077,SUV,white,nc,"34,71","-77,16",2021-05-03T16:11:09-0400,1,2
7316223154,17500,2020,ford,transit connect,excellent,4 cylinders,16527,van,white,nc,"35,73","-77,92",2021-05-03T11:38:53-0400,1,2
7315816481,32990,2019,ram,1500 quad cab harvest pickup,good,6 cylinders,29979,pickup,black,nc,"35,59","-77,37",2021-05-02T13:22:23-0400,1,1
7315252832,0,2020,ford,f-150,good,8 cylinders,20667,truck,white,nc,"33,71","-78,91",2021-05-01T09:30:40-0400,1,2
7315245327,27990,2019,nissan,frontier crew cab pro-4x,good,6 cylinders,37332,pickup,silver,nc,"35,59","-77,37",2021-05-01T09:10:00-0400,1,1
7314854384,34590,2019,ford,f150 super cab xl pickup 4d,good,6 cylinders,20856,pickup,white,nc,"35,59","-77,37",2021-04-30T12:21:11-0400,1,1
7314292961,48900,2019,chevrolet,silverado 2500 hd ltz,like new,8 cylinders,43034,truck,black,nc,"34,93","-80,28",2021-04-29T10:22:46-0400,2,2
7313999592,39374,2021,chevrolet,colorado z71,good,6 cylinders,5005,pickup,black,nc,"35,43","-77,98",2021-04-28T15:50:55-0400,1,2
7313994213,18932,2019,mitsubishi,eclipse cross sel,good,3 cylinders,53260,SUV,white,nc,"35,43","-77,98",2021-04-28T15:41:04-0400,1,2
7313805548,39990,2020,nissan,370z nismo coupe 2d,good,6 cylinders,8373,coupe,white,nc,"35,59","-77,37",2021-04-28T10:31:06-0400,1,1
7313663700,45300,2019,ram,3500 big horn,excellent,6 cylinders,34125,truck,black,nc,"34,93","-80,28",2021-04-27T21:58:41-0400,2,2
7313432488,35580,2020,toyota,highlander limited,good,6 cylinders,34659,SUV,silver,nc,"35,43","-77,98",2021-04-27T14:01:05-0400,1,2
7313362220,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,nc,"35,59","-77,37",2021-04-27T12:11:24-0400,1,1
7312892288,39590,2019,toyota,4runner limited sport,good,6 cylinders,34199,other,red,nc,"35,59","-77,37",2021-04-26T13:20:57-0400,1,1
7312885759,57095,2021,gmc,sierra 1500 at4,good,8 cylinders,12139,pickup,white,nc,"35,43","-77,98",2021-04-26T13:10:56-0400,1,2
7312318257,37990,2020,ford,mustang gt coupe 2d,good,8 cylinders,337,coupe,black,nc,"35,59","-77,37",2021-04-25T10:51:11-0400,1,1
7311825953,0,2021,nissan,nv200,good,4 cylinders,9451,van,white,nc,"33,71","-78,91",2021-04-24T10:07:11-0400,1,2
7311422140,36498,2020,toyota,tacoma trd sport,good,6 cylinders,7585,pickup,blue,nc,"35,43","-77,98",2021-04-23T13:00:53-0400,1,2
7310409747,78777,2021,ford,f-250sd platinum,good,8 cylinders,28967,pickup,silver,nc,"35,43","-77,98",2021-04-21T13:10:54-0400,2,2
7310409636,54378,2019,dodge,durango srt,good,8 cylinders,43609,SUV,black,nc,"35,43","-77,98",2021-04-21T13:10:46-0400,1,2
7310409689,50352,2020,chevrolet,silverado 1500 ltz,good,8 cylinders,17984,pickup,blue,nc,"35,43","-77,98",2021-04-21T13:10:50-0400,1,2
7310409570,53995,2021,gmc,sierra 1500 elevation,good,8 cylinders,22759,pickup,black,nc,"35,43","-77,98",2021-04-21T13:10:42-0400,1,2
7310245817,36500,2020,ford,ranger fx4,excellent,4 cylinders,30424,pickup,blue,nc,"36,2","-77,26",2021-04-21T08:02:20-0400,1,2
7309883008,64500,2019,chevrolet,camaro zl1,good,8 cylinders,9580,coupe,black,nc,"35,43","-77,98",2021-04-20T13:01:11-0400,1,2
7309882908,44013,2021,chevrolet,silverado 1500 lt,good,8 cylinders,12100,pickup,black,nc,"35,43","-77,98",2021-04-20T13:01:04-0400,1,2
7309882943,42951,2021,chevrolet,silverado 1500 lt,good,8 cylinders,27672,pickup,silver,nc,"35,43","-77,98",2021-04-20T13:01:07-0400,1,2
7309882698,50871,2020,chevrolet,silverado 1500 lt,good,8 cylinders,31745,pickup,silver,nc,"35,43","-77,98",2021-04-20T13:00:50-0400,1,2
7309876191,614,2021,chevrolet,silverado 1500 lt,good,8 cylinders,27672,pickup,silver,nc,"34,71","-77,16",2021-04-20T12:51:28-0400,1,2
7309733801,59990,2020,audi,q8 premium sport utility 4d,good,6 cylinders,8930,other,black,nc,"35,59","-77,37",2021-04-20T08:54:37-0400,1,2
7309344417,54020,2021,ram,1500 laramie,good,8 cylinders,12687,pickup,white,nc,"35,43","-77,98",2021-04-19T13:31:19-0400,1,2
7309344038,62410,2021,gmc,sierra 1500 at4,good,8 cylinders,3565,pickup,white,nc,"35,43","-77,98",2021-04-19T13:30:52-0400,1,2
7309336903,743,2021,ford,f-150 lariat,good,6 cylinders,13055,pickup,white,nc,"34,71","-77,16",2021-04-19T13:20:45-0400,1,2
7309257274,38990,2021,infiniti,qx60 luxe sport utility,good,6 cylinders,5279,other,black,nc,"35,59","-77,37",2021-04-19T11:31:05-0400,1,1
7309236185,38990,2021,lincoln,continental sedan 4d,good,6 cylinders,1772,sedan,black,nc,"35,59","-77,37",2021-04-19T11:01:08-0400,1,1
7309171907,39990,2021,infiniti,qx60 luxe sport utility,good,6 cylinders,6500,other,blue,nc,"35,59","-77,37",2021-04-19T09:13:25-0400,1,2
7308785131,33990,2019,jeep,wrangler unlimited willys,good,6 cylinders,34636,other,white,nc,"35,59","-77,37",2021-04-18T12:30:56-0400,1,1
7308784975,36590,2020,gmc,sierra 1500 limited double,good,8 cylinders,14222,pickup,blue,nc,"35,59","-77,37",2021-04-18T12:30:43-0400,1,1
7307643137,61150,2020,gmc,sierra 1500 at4,good,8 cylinders,25868,pickup,black,nc,"35,43","-77,98",2021-04-16T09:10:45-0400,1,2
7307643264,45089,2021,ford,f-150 xlt,good,6 cylinders,24755,pickup,black,nc,"35,43","-77,98",2021-04-16T09:10:58-0400,1,2
7307643155,47098,2021,dodge,charger r/t scat pack,good,8 cylinders,12685,sedan,black,nc,"35,43","-77,98",2021-04-16T09:10:47-0400,1,2
7307643139,37043,2021,dodge,charger r/t,good,8 cylinders,11430,sedan,red,nc,"35,43","-77,98",2021-04-16T09:10:45-0400,1,2
7307643096,111972,2021,chevrolet,corvette stingray,good,8 cylinders,1692,coupe,red,nc,"35,43","-77,98",2021-04-16T09:10:40-0400,1,3
7306748553,49597,2021,chevrolet,silverado 1500 rst,good,8 cylinders,1619,pickup,white,nc,"35,43","-77,98",2021-04-14T13:10:52-0400,1,2
7306741653,54987,2021,ford,f-150 lariat,good,8 cylinders,12387,pickup,white,nc,"35,43","-77,98",2021-04-14T13:01:11-0400,3,2
7306238375,26532,2020,chrysler,300 touring,good,6 cylinders,14161,sedan,white,nc,"35,43","-77,98",2021-04-13T13:20:44-0400,1,2
7306238349,24015,2021,chevrolet,impala lt,good,6 cylinders,15440,sedan,black,nc,"35,43","-77,98",2021-04-13T13:20:43-0400,1,2
7306231812,479,2020,toyota,highlander xle,good,6 cylinders,21380,SUV,white,nc,"34,71","-77,16",2021-04-13T13:10:54-0400,1,2
7306218567,33538,2020,toyota,highlander xle,good,6 cylinders,21380,SUV,white,nc,"35,43","-77,98",2021-04-13T12:51:02-0400,1,2
7306218617,51994,2021,ford,f-150 lariat,good,6 cylinders,13055,pickup,white,nc,"35,43","-77,98",2021-04-13T12:51:07-0400,1,2
7305728377,79987,2021,gmc,sierra 2500hd at4,good,8 cylinders,6947,pickup,white,nc,"35,43","-77,98",2021-04-12T13:41:18-0400,2,2
7305721827,1143,2021,gmc,sierra 2500hd at4,good,8 cylinders,6947,pickup,white,nc,"34,71","-77,16",2021-04-12T13:31:26-0400,2,2
7305560121,60990,2020,audi,q8 premium sport utility 4d,good,6 cylinders,8798,other,black,nc,"35,59","-77,37",2021-04-12T09:12:12-0400,1,2
7305243487,34990,2019,ford,mustang gt premium,good,8 cylinders,18650,convertible,black,nc,"35,59","-77,37",2021-04-11T14:01:31-0400,1,1
7304703916,47990,2020,chevrolet,tahoe lt sport utility,good,8 cylinders,34216,other,white,nc,"35,59","-77,37",2021-04-10T12:01:05-0400,1,1
7304229989,621,2020,chevrolet,silverado 1500 custom,good,8 cylinders,17282,pickup,red,nc,"34,71","-77,16",2021-04-09T13:01:01-0400,1,2
7304223511,43430,2020,chevrolet,silverado 1500 custom,good,8 cylinders,17282,pickup,red,nc,"35,43","-77,98",2021-04-09T12:51:09-0400,1,2
7303630701,12923,2020,hyundai,accent,excellent,4 cylinders,38370,sedan,red,nc,"36,17","-80,17",2021-04-08T10:54:39-0400,1,2
7303630041,23423,2020,ford,mustang,excellent,4 cylinders,10346,sedan,orange,nc,"36,17","-80,17",2021-04-08T10:53:28-0400,1,2
7303456276,25500,2019,dodge,challenger,excellent,6 cylinders,59900,coupe,red,nc,"36,2","-81,35",2021-04-07T21:21:10-0400,1,2
7303262535,42590,2021,ram,1500 crew cab big horn,good,8 cylinders,12450,pickup,red,nc,"35,59","-77,37",2021-04-07T14:51:14-0400,1,1
7303157459,38590,2020,ram,1500 crew cab big horn,good,6 cylinders,28556,pickup,white,nc,"35,59","-77,37",2021-04-07T12:11:08-0400,1,1
7303040825,39590,2020,ram,1500 crew cab laramie pickup,good,8 cylinders,55804,pickup,brown,nc,"35,59","-77,37",2021-04-07T08:42:13-0400,1,1
7302590773,41590,2021,buick,enclave avenir sport,good,6 cylinders,29010,SUV,red,nc,"35,59","-77,37",2021-04-06T11:01:38-0400,1,1
7302532674,13800,2019,toyota,prius,good,4 cylinders,104000,hatchback,red,nc,"36,09","-76,62",2021-04-06T09:14:18-0400,4,1
7302102237,43590,2021,acura,mdx sh-awd w/technology,good,6 cylinders,12012,other,silver,nc,"35,59","-77,37",2021-04-05T12:11:26-0400,1,1
7302004814,39990,2021,acura,mdx sh-awd sport utility,good,6 cylinders,1237,other,white,nc,"35,59","-77,37",2021-04-05T09:31:17-0400,1,1
7316932562,44995,2019,bmw,x5,like new,6 cylinders,35631,SUV,black,nc,"36,14","-80,08",2021-05-04T16:45:00-0400,1,2
7316788290,39590,2021,chevrolet,silverado 1500 crew,good,8 cylinders,19160,pickup,red,nc,"35,05","-78,87",2021-05-04T12:51:09-0400,1,1
7316697881,11500,2019,chevrolet,malibu,excellent,4 cylinders,39000,sedan,white,nc,"35,11","-78,78",2021-05-04T10:23:05-0400,1,2
7316696263,58800,2021,toyota,tundra trd pro,like new,8 cylinders,9839,truck,black,nc,"36,14","-80,08",2021-05-04T10:20:09-0400,1,2
7316263786,64495,2020,ford,f450,like new,8 cylinders,16190,truck,white,nc,"35,02","-78,91",2021-05-03T12:40:19-0400,2,2
7315868268,32990,2019,ram,1500 quad cab harvest pickup,good,6 cylinders,29979,pickup,black,nc,"35,05","-78,87",2021-05-02T15:00:59-0400,1,1
7315348338,27990,2019,nissan,frontier crew cab pro-4x,good,6 cylinders,37332,pickup,silver,nc,"35,05","-78,87",2021-05-01T12:31:20-0400,1,1
7315140650,23600,2019,honda,civic,like new,4 cylinders,4675,sedan,silver,nc,"35,22","-79,26",2021-04-30T21:45:30-0400,1,2
7314897764,58800,2021,toyota,tundra trd pro,like new,8 cylinders,9839,truck,black,nc,"36,14","-80,08",2021-04-30T13:31:20-0400,1,2
7314759224,34590,2019,ford,f150 super cab xl pickup 4d,good,6 cylinders,20856,pickup,white,nc,"35,05","-78,87",2021-04-30T09:31:11-0400,1,1
7314757468,36900,2019,chevrolet,tahoe,excellent,8 cylinders,98000,SUV,silver,nc,"36,28","-80,34",2021-04-30T09:27:16-0400,1,2
7314756580,37900,2019,chevrolet,silverado 1500,excellent,8 cylinders,23000,truck,black,nc,"36,28","-80,34",2021-04-30T09:25:02-0400,1,2
7313767248,39990,2020,nissan,370z nismo coupe 2d,good,6 cylinders,8373,coupe,white,nc,"35,05","-78,87",2021-04-28T09:11:05-0400,1,1
7313763401,37990,2020,ford,mustang gt coupe 2d,good,8 cylinders,337,coupe,black,nc,"35,05","-78,87",2021-04-28T09:01:27-0400,1,1
7313401179,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,nc,"35,05","-78,87",2021-04-27T13:11:24-0400,1,1
7312919060,39590,2019,toyota,4runner limited sport,good,6 cylinders,34199,other,red,nc,"35,05","-78,87",2021-04-26T14:01:02-0400,1,1
7312771455,58800,2021,toyota,tundra trd pro,like new,8 cylinders,9839,truck,black,nc,"36,14","-80,08",2021-04-26T10:14:40-0400,1,2
7311321413,36900,2019,chevrolet,tahoe,excellent,8 cylinders,98000,SUV,silver,nc,"36,28","-80,34",2021-04-23T10:19:32-0400,1,2
7311320911,37900,2019,chevrolet,silverado 1500,excellent,8 cylinders,23000,truck,black,nc,"36,28","-80,34",2021-04-23T10:18:38-0400,1,2
7310319872,39590,2021,ford,mustang gt premium coupe 2d,good,8 cylinders,1419,coupe,white,nc,"35,05","-78,87",2021-04-21T10:50:50-0400,1,1
7309213677,36900,2019,chevrolet,tahoe,excellent,8 cylinders,98000,SUV,silver,nc,"36,28","-80,34",2021-04-19T10:26:24-0400,1,2
7309213592,37900,2019,chevrolet,silverado 1500,excellent,8 cylinders,23000,truck,black,nc,"36,28","-80,34",2021-04-19T10:26:17-0400,1,2
7308762164,33990,2019,jeep,wrangler unlimited willys,good,6 cylinders,34636,other,white,nc,"35,05","-78,87",2021-04-18T11:51:13-0400,1,1
7308735351,36590,2020,gmc,sierra 1500 limited double,good,8 cylinders,14222,pickup,blue,nc,"35,05","-78,87",2021-04-18T11:01:02-0400,1,1
7307258978,23990,2020,mitsubishi,outlander gt sport,good,6 cylinders,20657,SUV,brown,nc,"35,05","-78,87",2021-04-15T13:00:43-0400,1,1
7306631023,36900,2019,chevrolet,tahoe,excellent,8 cylinders,98000,SUV,silver,nc,"36,28","-80,34",2021-04-14T10:02:45-0400,1,2
7306630946,37900,2019,chevrolet,silverado 1500,excellent,8 cylinders,23000,truck,black,nc,"36,28","-80,34",2021-04-14T10:02:38-0400,1,2
7305595802,64495,2020,ford,f450,like new,8 cylinders,16190,truck,white,nc,"35,02","-78,91",2021-04-12T10:22:46-0400,2,2
7305545518,39990,2021,infiniti,qx60 luxe sport utility,good,6 cylinders,6500,other,blue,nc,"35,05","-78,87",2021-04-12T08:32:14-0400,1,2
7304164981,30990,2021,gmc,acadia slt sport utility 4d,good,6 cylinders,35200,SUV,white,nc,"35,05","-78,87",2021-04-09T11:21:01-0400,1,1
